Portfolio,Asset1,Asset2,Asset3,Asset4
6.8503,-3.9517,-0.3793,8.5844,2.5969
6.285,-2.5497,-0.6849,6.4079,3.1118
7.1138,-3.3417,-1.2513,7.6483,4.0585
3.7031,0.6798,-0.1077,0.9943,2.1367
4.5345,0.2384,-0.8265,1.7733,3.3494
4.1644,1.0545,-1.2227,0.3217,4.011
2.044,3.2494,-1.0266,-3.8629,3.6842
-0.6485,4.7229,0.5062,-6.9655,1.0879
2.6269,2.615,-0.9677,-2.606,3.5856
-1.67,5.4737,0.6083,-8.6643,0.9122
2.6088,3.1615,-1.7491,-3.6863,4.8827
0.2025,5.2526,-1.7042,-8.1546,4.8087
-4.2669,6.0529,2.963,-10.0404,-3.2424
-4.8441,5.9683,3.8067,-9.8354,-4.7837
-4.4193,5.6498,3.8255,-9.0762,-4.8183
0.6805,1.4205,3.1041,-0.346,-3.4981
3.2636,2.5543,-1.8476,-2.488,5.0449
11.1214,-2.8658,-8.7897,6.9065,15.8704
13.1977,-9.6594,-6.9488,16.7011,13.1048
15.838,-16.0462,-8.7136,24.8404,15.7574
14.8884,-13.1175,-8.2252,21.2017,15.0294
15.2941,-14.854,-8.1608,23.3759,14.9331
16.9275,-16.663,-10.762,25.59,18.7625
17.8649,-16.9983,-12.7673,25.9952,21.6353
17.5845,-16.2245,-12.4886,25.0576,21.24
17.3445,-16.8192,-11.6317,25.779,20.0165
15.5343,-19.8308,-6.658,29.3614,12.6617
13.6008,-18.6747,-3.583,27.9992,7.8593
12.853,-12.1171,-4.9037,19.9248,9.9489
13.826,-12.5208,-6.4704,20.4424,12.3749
12.9288,-13.8961,-4.2021,22.1828,8.8442
10.64,-11.1989,-1.7023,18.7356,4.8055
11.7628,-9.1651,-4.6343,16.0361,9.5262
11.8895,-12.8419,-2.9296,20.8518,6.8092
14.0883,-13.0824,-6.6766,21.1573,12.69
12.4135,-10.6156,-4.9261,17.9711,9.9841
11.8237,-11.1665,-3.6172,18.6934,7.9139
8.3234,-6.9863,-0.4736,13.0273,2.756
4.5694,-3.0675,2.0865,7.2221,-1.6717
5.5877,-5.1592,2.164,10.3924,-1.8095
6.7505,-5.2774,0.6897,10.5663,0.7719
11.7857,-15.5514,-1.7003,24.2352,4.8023
11.434,-20.2684,0.1764,29.8731,1.653
9.8892,-11.3713,-0.4995,18.9603,2.7997
8.0249,-15.2002,3.3288,23.8033,-3.9071
8.2389,-13.8341,2.655,22.1051,-2.6871
4.6738,-12.6435,6.3562,20.5991,-9.638
5.6689,-14.4958,5.8161,22.9315,-8.5828
9.7172,-19.4199,2.2877,28.8791,-2.0297
5.3133,-7.2425,3.6347,13.3881,-4.467
3.2764,-6.4159,5.5562,12.2166,-8.0806
-2.677,2.5507,5.7947,-2.481,-8.5414
-2.644,3.6402,4.559,-4.6593,-6.1839
2.6888,-1.1337,2.9741,4.111,-3.2626
4.3963,-3.0392,2.2884,7.178,-2.0309
3.8156,0.1844,0.269,1.8676,1.4945
3.8409,3.2736,-3.9242,-3.9118,8.4033
6.6169,1.4048,-5.7739,-0.3171,11.3031
2.3831,2.702,-0.7293,-2.7759,3.1864
5.9207,-1.1549,-1.4365,4.1461,4.366
4.5351,1.9913,-3.0502,-1.4097,7.0038
7.9828,-4.001,-2.0453,8.6593,5.3698
5.8624,-0.7845,-1.7275,3.5272,4.8471
3.7996,-0.4478,0.9252,2.9574,0.3649
-1.4879,4.78,1.5519,-7.0917,-0.7281
5.1315,-2.6552,1.0315,6.5748,0.1804
11.1487,-13.2234,-1.5996,21.3358,4.6359
10.1448,-8.9183,-2.1031,15.7017,5.4645
11.4694,-7.5346,-5.1908,13.7971,10.3977
11.9341,-11.3612,-3.7033,18.9471,8.0515
13.3063,-15.8983,-4.0357,24.6599,8.5804
13.0846,-14.6612,-4.1452,23.1369,8.7541
13.586,-22.9653,-2.4284,32.9837,5.996
14.7691,-20.7828,-4.9648,30.472,10.0446
16.2782,-23.6088,-6.9778,33.7159,13.1489
12.9195,-12.1321,-5.0138,19.9442,10.1213
13.4802,-6.72,-9.7774,12.6501,17.3274
13.8531,-12.2064,-6.6888,20.0396,12.7086
15.8152,-15.1634,-9.0803,23.758,16.301
10.4401,-1.3367,-9.3093,4.447,16.6391
12.9216,-3.9084,-11.4636,8.5185,19.775
15.0494,-12.6517,-8.8123,20.6096,15.9039
12.1596,-5.0926,-8.5379,10.2941,15.496
8.8384,-2.0353,-5.3361,5.5857,10.624
-4.0946,6.8031,1.2841,-11.9224,-0.2594
0.6827,3.919,-0.0694,-5.2385,2.0716
-2.8988,4.1883,4.1619,-5.8074,-5.4416
-11.5031,9.2493,4.5127,-19.1681,-6.097
-7.3127,7.4362,3.9933,-13.6135,-5.1287
0.0571,1.0995,4.1652,0.2402,-5.4478
-4.6999,4.0336,6.3275,-5.4794,-9.5815
-23.236,11.8895,7.1046,-31.1037,-11.1264
-19.8176,11.7669,4.1142,-30.3456,-5.3529
-12.3781,10.1077,2.8036,-22.3349,-2.9545
-3.4207,7.427,-1.1509,-13.5882,3.8914
-14.2159,10.9325,1.6449,-25.9017,-0.8916
-22.6669,12.1704,4.8189,-32.9826,-6.6736
-7.9586,8.651,1.8658,-17.1945,-1.2809
-15.1873,10.1018,6.0391,-22.3115,-9.0168
-8.4688,7.135,5.8594,-12.7963,-8.6669
-1.6762,2.6098,4.633,-2.596,-6.323
6.4198,-3.9454,0.2314,8.5749,1.5589
9.2884,-11.4591,0.396,19.0744,1.2771
6.2468,-3.6234,0.2352,8.0827,1.5524
4.4973,-1.8041,1.1968,5.2118,-0.1072
13.2562,-18.1655,-3.171,27.3942,7.1985
16.4825,-27.4208,-6.4957,37.9855,12.4135
15.7351,-21.3676,-6.5623,31.1496,12.5155
19.1638,-30.6941,-11.4026,41.5731,19.6874
15.2446,-9.6458,-11.227,16.6829,19.4345
10.3998,-1.2912,-9.2868,4.3718,16.6059
6.4123,0.5437,-4.1859,1.2359,8.8186
5.6285,-0.1326,-2.0754,2.4174,5.4191
8.0112,-2.0909,-3.8358,5.6753,8.2626
11.9753,-10.8767,-4.0238,18.3143,8.5616
5.8098,-1.9109,-0.5514,5.3849,2.8872
3.9958,-1.2802,1.421,4.3537,-0.4987
0.3504,1.2956,3.6298,-0.117,-4.4581
-1.547,3.9036,2.9195,-5.2064,-3.1637
4.0669,-2.7924,2.5288,6.7911,-2.4605
5.2728,-4.2856,2.0173,9.0901,-1.549
10.3996,-13.559,-0.3528,21.7593,2.552
9.2642,-11.8665,0.597,19.602,0.9318
10.0519,-20.5805,2.1113,30.2368,-1.7158
11.4098,-17.7878,-0.4324,26.9435,2.6865
12.1474,-19.7,-0.9996,29.2081,3.6389
12.1229,-15.7321,-2.1612,24.4566,5.5596
14.4845,-20.3825,-4.58,30.0063,9.4408
12.0546,-19.3605,-0.9498,28.8092,3.5557
10.2563,-18.8571,1.453,28.2152,-0.5547
9.1428,-17.2475,2.495,26.2954,-2.4001
10.0052,-18.5019,1.6983,27.7942,-0.9854
12.1507,-20.9416,-0.6982,30.6564,3.1342
10.9456,-13.9039,-1.0257,22.1926,3.6827
10.3535,-13.1575,-0.439,21.2524,2.6976
7.036,-5.9751,0.7359,11.583,0.6922
9.1414,-12.7962,1.1236,20.7936,0.0203
7.0634,-8.9605,2.279,15.7591,-2.0141
9.1128,-9.3348,-0.3287,16.265,2.5112
8.7843,-13.5487,1.8636,21.7464,-1.277
9.2646,-16.6541,2.1833,25.5792,-1.8438
3.3706,-6.8727,5.6628,12.8666,-8.2862
1.7903,-4.1558,6.0079,8.8941,-8.9559
6.6997,-16.3841,5.1673,25.2517,-7.3352
4.9063,-17.4836,7.2696,26.5791,-11.4588
5.7486,-19.8103,6.8621,29.3375,-10.6407
6.0393,-15.4927,5.6711,24.1631,-8.3023
7.0424,-16.2731,4.7587,25.1168,-6.5599
4.6513,-15.1934,7.0336,23.7949,-10.9839
9.8937,-14.5984,0.729,23.059,0.7041
7.602,-11.1035,2.4958,18.6111,-2.4015
11.7383,-15.1236,-1.779,23.7089,4.932
7.9455,-8.918,1.0988,15.7012,0.0633
3.833,-2.9245,2.9155,6.9985,-3.1566
1.2078,0.9776,2.9022,0.4605,-3.1326
-8.7364,5.7291,8.2354,-9.2634,-13.4374
-26.9927,10.5653,14.3414,-24.2357,-27.6637
-39.2976,12.8913,14.1374,-39.2006,-27.1257
-18.8534,9.7885,10.2676,-21.1035,-17.806
-29.4604,11.547,13.4766,-29.0645,-25.4195
-26.1326,11.4613,11.4187,-28.5892,-20.4234
-24.0314,11.0518,11.1159,-26.4754,-19.7238
-26.7821,11.2847,12.4482,-27.6478,-22.8673
-25.0957,11.2939,11.1821,-27.6959,-19.8759
-20.3804,10.0687,10.8519,-22.1806,-19.1204
-2.2105,3.8946,3.7364,-5.1874,-4.6541
7.9475,-4.9196,-1.2841,10.0381,4.1131
13.2793,-21.8502,-2.2004,31.7061,5.6238
9.408,-7.6649,-1.6882,13.9788,4.7823
13.7332,-16.4616,-4.5597,25.3458,9.4087
11.515,-16.3898,-1.0098,25.2586,3.656
9.3342,-10.1513,-0.2505,17.3571,2.3789
13.5172,-14.0696,-5.1549,22.4001,10.3417
13.8337,-14.4165,-5.5699,22.8328,10.9872
17.1753,-19.9867,-9.9236,29.544,17.5416
15.1754,-21.0022,-5.631,30.7267,11.082
17.077,-19.5967,-9.8565,29.0868,17.4434
11.472,-10.7813,-3.2316,18.189,7.2959
8.3866,-7.4443,-0.2959,13.671,2.4559
6.7064,-4.5427,0.2563,9.4764,1.5164
6.9304,-5.1507,0.3565,10.3798,1.3449
3.9902,-3.0354,2.798,7.1721,-2.9445
3.7941,-1.1175,1.5468,4.0841,-0.7192
-0.0122,2.8004,2.4171,-2.9691,-2.2607
-0.0271,2.9871,2.2033,-3.3381,-1.8794
4.1303,1.4848,-1.7126,-0.4645,4.8226
6.6688,-1.9656,-1.7916,5.4733,4.9527
11.1213,-6.8182,-5.0894,12.7895,10.2395
7.0707,-4.4626,-0.3205,9.3564,2.4973
7.8707,-4.6647,-1.3561,9.6588,4.2326
8.183,-4.4618,-1.9909,9.3552,5.2805
7.3572,-7.0479,0.924,13.1143,0.3668
6.3776,-8.4927,2.9281,15.1215,-3.1793
-5.8311,3.2598,8.24,-3.8838,-13.447
-13.4704,6.7704,10.9571,-11.8378,-19.3601
-30.089,11.1703,14.8593,-27.0627,-29.0559
-26.3627,10.1746,14.7067,-22.6022,-28.6418
-25.466,10.5948,13.3156,-24.3644,-25.0119
-30.7975,11.74,13.7402,-30.1841,-26.0937
-20.1306,10.602,9.2545,-24.3962,-15.591
-27.096,12.3035,8.4591,-33.9544,-13.9042
-30.7406,13.1142,4.9947,-41.8427,-7.0068
-30.2536,13.0013,5.8682,-40.4391,-8.684
-10.1903,10.5199,-2.052,-24.039,5.3808
-14.9014,11.478,-0.5017,-28.6812,2.8033
-21.6319,13.2339,-12.2524,-43.5172,20.9038
-34.1158,13.7516,-12.2992,-56.5387,20.9705
-43.1896,13.8371,-5.6014,-62.4613,11.036
-35.7294,13.765,-10.1975,-57.2386,17.9418
-43.2744,13.8234,-3.2857,-61.195,7.3828
-32.2152,13.5861,-4.296,-50.498,8.9927
-16.6612,12.4649,-6.8313,-35.2207,12.9259
-18.1367,12.8787,-10.8717,-39.065,18.9214
-24.2242,13.1733,-5.2579,-42.6418,10.5023
-21.5267,12.8828,-4.3004,-39.1088,8.9997
-17.9731,11.4325,3.8024,-28.4322,-4.7758
-17.0429,10.631,6.2196,-24.5237,-9.3698
-2.566,5.2153,2.2494,-8.0693,-1.9613
2.4503,1.7715,0.3925,-0.9968,1.2831
-3.0903,6.7394,0.0363,-11.7578,1.8918
2.9085,3.7436,-3.1881,-4.8729,7.226
-5.533,7.4012,1.868,-13.5173,-1.2849
-8.9142,8.1949,4.2067,-15.7908,-5.525
-9.5388,8.4797,4.2555,-16.6581,-5.616
0.1892,6.0019,-3.2969,-9.9167,7.4009
5.0627,1.7015,-3.5015,-0.8662,7.729
5.8805,3.0202,-7.1575,-3.4039,13.4217
2.746,6.2779,-8.7477,-10.5922,15.808
-0.6952,9.0299,-12.3672,-18.4252,21.0673
8.6301,3.0822,-13.2696,-3.5276,22.345
8.4586,0.7259,-8.2584,0.9121,15.079
6.6876,3.5315,-9.8679,-4.4361,17.46
6.4332,3.9915,-10.3904,-5.3909,18.2229
12.8539,-1.4427,-14.776,4.6214,24.4511
9.1579,0.531,-9.3908,1.2584,16.7592
6.6538,1.8628,-6.5731,-1.1678,12.5319
9.6112,-1.9272,-6.8936,5.4112,13.0208
5.7244,1.2845,-4.0218,-0.0966,8.5583
9.7975,-9.0934,-1.4704,15.9391,4.4222
5.2897,-2.1586,0.4084,5.7841,1.2558
1.2855,3.0731,0.3278,-3.5093,1.394
4.8409,-0.4431,-0.5497,2.9493,2.8843
7.2336,-4.5661,-0.482,9.5115,2.7702
10.0723,-8.5791,-2.1821,15.2396,5.5939
7.4571,-4.6488,-0.7495,9.6351,3.2202
14.4765,-15.0626,-6.4725,23.6336,12.3779
15.3284,-22.7478,-5.4313,32.7354,10.7721
15.2991,-30.347,-3.8757,41.1956,8.3262
11.4212,-22.2853,0.6361,32.206,0.8644
8.7708,-17.109,2.9252,26.1287,-3.174
9.1412,-18.0717,2.7019,27.2824,-2.7714
10.8031,-21.1478,1.2427,30.8953,-0.1871
12.8384,-30.7778,0.0021,41.664,1.9501
6.7802,-16.6574,5.1427,25.5832,-7.2883
10.9968,-28.5026,2.207,39.1783,-1.8859
9.0186,-24.2325,4.0352,34.4222,-5.2063
7.8654,-17.9606,4.2131,27.1499,-5.537
7.3346,-11.7754,3.0799,19.4843,-3.4542
6.1802,-5.0213,1.3,10.1887,-0.2872
12.4296,-15.0448,-2.9023,23.6117,6.7651
6.3376,-2.7237,-0.6137,6.683,2.9921
7.006,-2.8664,-1.4904,6.9074,4.4554
2.1305,2.1863,0.3246,-1.7798,1.3994
10.7341,-4.725,-6.1076,9.7487,11.8179
9.7495,-1.3089,-7.9302,4.4011,14.5874
13.4771,-6.2951,-10.1632,12.0436,17.8917
14.7253,-10.8121,-9.2631,18.2295,16.5709
12.3524,-5.6757,-8.3774,11.1487,15.2567
13.71,-10.2641,-7.554,17.5066,14.0215
13.5535,-13.4062,-5.5256,21.5668,10.9186
16.9888,-25.2434,-7.9594,35.5603,14.6313
15.3018,-27.7313,-4.3093,38.3286,9.0138
16.5244,-30.7425,-5.9796,41.6257,11.6208
11.0243,-20.8189,0.8715,30.514,0.4578
12.1598,-27.653,0.5387,38.2422,1.032
9.5368,-19.2005,2.4675,28.6206,-2.3509
7.5792,-14.4073,3.6377,22.8214,-4.4726
11.0153,-27.6616,2.0729,38.2516,-1.6477
11.312,-18.6847,-0.0457,28.0111,2.0313
10.4037,-13.8258,-0.2597,22.0947,2.3946
9.8725,-11.1866,-0.5568,18.7197,2.8963
12.457,-13.2801,-3.6723,21.4074,8.0019
12.1992,-11.9611,-3.8517,19.724,8.288
13.6162,-9.4242,-7.9255,16.3854,14.5805
11.1072,-6.6269,-5.2078,12.5178,10.4241
9.7022,-3.9304,-4.9661,8.552,10.0467
5.5599,1.9966,-4.7942,-1.4197,9.7773
4.2162,1.7423,-2.189,-0.9422,5.6052
-0.7966,4.0835,1.7087,-5.585,-1.0039
-3.0232,6.0464,1.3772,-10.0247,-0.4221
1.127,2.7531,0.9797,-2.8761,0.2703
3.0147,2.37,-1.2049,-2.1318,3.9813
2.9358,3.1174,-2.1893,-3.5978,5.6056
4.3014,0.9367,-1.2863,0.5342,4.1167
2.5765,1.8774,0.0842,-1.1953,1.8102
1.1252,2.2382,1.6284,-1.8789,-0.8625
4.4117,-0.0295,-0.3567,2.2394,2.5586
3.825,1.711,-1.5407,-0.8838,4.5386
11.3373,-8.1208,-4.5572,14.6105,9.4049
6.8312,-5.736,0.8695,11.2364,0.4612
3.9476,0.9213,-0.74,0.562,3.2043
0.7895,1.7628,2.6056,-0.9806,-2.5984
-6.9152,5.0419,7.3592,-7.6764,-11.6399
-12.05,8.479,6.9569,-16.6558,-10.8301
-12.1586,9.5144,4.5011,-20.0988,-6.0752
-4.2654,6.6479,1.8333,-11.5231,-1.2236
-2.2971,3.7696,3.9984,-4.9269,-5.1382
-4.5591,5.2094,4.6586,-8.0558,-6.3713
-5.9608,6.2116,4.6938,-10.4287,-6.4376
-6.4689,7.1869,3.5006,-12.9354,-4.2211
-5.3038,6.3517,3.6914,-10.7757,-4.5712
-8.3228,8.0829,3.7724,-15.4576,-4.7204
1.3391,3.5027,-0.3735,-4.3772,2.5871
-3.2889,4.5961,4.0665,-6.6871,-5.2644
-4.4724,2.8494,7.3353,-3.0655,-11.5917
-11.6331,6.9515,9.2007,-12.3097,-15.4756
-7.2063,5.452,7.127,-8.6139,-11.1714
-9.5747,7.465,6.423,-13.693,-9.7696
-10.0079,7.5032,6.7955,-13.7988,-10.5078
1.2512,1.3111,2.5071,-0.1452,-2.4217
6.0987,-3.9252,0.6646,8.5441,0.8152
0.313,0.4848,4.4299,1.3402,-5.9418
0.7399,1.771,2.659,-0.9958,-2.6942
5.644,-2.2626,-0.0033,5.9507,1.9592
5.7616,-1.7756,-0.6039,5.1656,2.9755
7.408,-0.4994,-4.5826,3.0452,9.4449
6.3282,2.5511,-7.147,-2.4818,13.4059
10.0987,-1.6736,-8.1619,4.9995,14.9348
6.4712,4.6338,-12.1483,-6.7697,20.7554
1.5031,6.7276,-7.6238,-11.7275,14.1268
-6.7149,10.1768,-6.1239,-22.6108,11.843
3.4814,6.2891,-10.3461,-10.62,18.1584
-6.5718,10.2913,-7.0592,-23.0765,13.2725
-0.4733,7.5895,-6.6063,-14.0391,12.5826
-10.1999,10.9422,-4.484,-25.9476,9.2896
-3.9304,8.6361,-4.0972,-17.1472,8.678
-5.2374,8.6932,-2.1603,-17.3284,5.5582
-6.3531,8.6952,-0.4796,-17.3349,2.7662
-6.6445,6.7949,4.4599,-11.9013,-5.998
-8.9808,8.9586,2.2989,-18.1886,-2.0497
0.5472,2.2888,2.3181,-1.9758,-2.0838
1.1199,2.7581,0.9829,-2.8858,0.2648
4.715,-2.6783,1.607,6.6113,-0.825
7.0529,-5.3108,0.2904,10.6153,1.458
11.2463,-19.3035,0.2067,28.742,1.6011
9.003,-19.4959,3.1964,28.9684,-3.6659
8.3696,-18.788,3.8053,28.1334,-4.7812
10.2742,-20.1038,1.719,29.6809,-1.0219
10.6619,-18.8477,0.904,28.204,0.4016
9.1557,-23.4117,3.7446,33.4921,-4.6692
3.6183,-11.0825,6.9666,18.5837,-10.8495
2.3357,-9.4604,7.7044,16.4341,-12.3424
2.556,-8.5325,7.1695,15.1759,-11.2569
2.9553,-4.8173,5.1073,9.8862,-7.2209
-1.4385,1.9602,5.0342,-1.3511,-7.0817
-1.8798,3.3422,4.0357,-4.0505,-5.2072
-2.6091,4.2692,3.7133,-5.98,-4.6115
-3.2016,4.8313,3.629,-7.2053,-4.4566
-5.7839,5.2664,5.9195,-8.1861,-8.7837
-9.6659,6.8896,7.4829,-12.1475,-11.8908
-5.8565,5.5175,5.6461,-8.7661,-8.254
-15.8402,9.2742,8.8346,-19.2538,-14.6951
-16.6532,9.1261,9.8481,-18.7481,-16.8792
-19.8852,10.6748,8.8181,-24.718,-14.66
-22.817,11.3541,9.0992,-28.0122,-15.2582
-20.6163,11.6031,5.8906,-29.3824,-8.7275
-20.1692,11.5702,5.5773,-29.1955,-8.1213
-24.7334,12.1812,6.9393,-33.0589,-10.795
-31.8094,12.9499,7.9657,-39.8458,-12.8791
-25.0049,12.6331,3.8036,-36.6636,-4.778
-46.028,13.7012,8.465,-54.2776,-13.9166
-24.8638,12.8702,0.9913,-38.9755,0.2502
-11.66,11.3251,-4.6032,-27.8592,9.4772
-26.3142,12.9101,2.3871,-39.4043,-2.207
-23.7391,12.7671,0.7505,-37.9236,0.6669
-22.8092,12.4352,2.9445,-34.9799,-3.2089
-17.5921,11.9416,0.0727,-31.4362,1.8299
-18.6145,12.0556,0.6116,-32.1883,0.9066
-43.6558,13.7769,2.0004,-57.914,-1.519
-28.2608,13.2267,0.0433,-43.4107,1.8799
-21.7236,12.2964,2.7632,-33.9015,-2.8817
-54.6005,13.7897,11.926,-58.7015,-21.6147
-73.6552,13.8917,15.5877,-72.0527,-31.082
-60.5763,13.781,15.9629,-58.1609,-32.1593
-77.1625,13.8804,18.7152,-68.8001,-40.958
-87.7847,13.8853,21.6878,-70.0248,-53.3329
-100.792,13.8994,23.216,-75.8168,-62.0906
-83.1619,13.7563,23.4324,-56.7772,-63.5734
-20.9775,-5.5735,20.1957,10.9998,-46.5995
-37.5498,9.3523,20.5015,-19.5254,-47.8783
-40.3796,10.4414,20.4215,-23.7033,-47.5391
-11.9742,-1.1501,15.2947,4.1382,-30.2569
-12.7934,0.7961,14.9629,0.7867,-29.3391
-6.8336,0.8403,10.9403,0.7074,-19.3216
-3.3786,-2.3287,9.9108,6.0562,-17.017
-0.4429,-10.8318,10.533,18.2554,-18.3994
4.0495,-15.9847,7.7932,24.7654,-12.5244
-5.5256,1.7754,9.22,-1.0041,-15.5169
-41.8757,12.7913,16.123,-38.1634,-32.6266
-10.1954,5.7327,9.5304,-9.2719,-16.1865
7.79,-8.85,1.2755,15.6089,-0.2443
8.1928,-12.7987,2.3685,20.7969,-2.1739
12.1673,-15.5444,-2.2978,24.2266,5.7829
9.1564,-12.2105,0.8815,20.0449,0.4404
17.2448,-37.9721,-6.3875,49.3566,12.2478
14.5163,-8.6795,-10.3611,15.3767,18.1802
4.7671,0.0754,-0.992,2.0575,3.6263
9.4718,-1.3531,-7.3258,4.474,13.6768
11.4396,-4.58,-7.5931,9.5323,14.0805
-9.1766,6.8024,7.1407,-11.9208,-11.199
-29.7257,12.0218,11.9965,-31.9618,-21.7822
-25.1583,11.7838,9.3908,-30.4484,-15.8844
-40.3561,12.7065,15.7112,-37.34,-31.4337
-48.005,13.0271,17.9101,-40.7475,-38.1947
-47.4912,13.2642,16.2627,-43.98,-33.0381
-44.185,12.7885,17.2647,-38.1354,-36.1027
-50.2397,13.2324,17.7763,-43.4956,-37.7529
-40.1213,12.6612,15.7865,-36.9193,-31.6497
-6.4525,4.7747,7.2286,-7.0798,-11.376
-5.3494,5.9097,4.4904,-9.6944,-6.0552
9.3898,-6.6421,-2.3095,12.5394,5.802
-5.6266,5.6405,5.2168,-9.0544,-7.4296
-3.943,3.0021,6.6587,-3.3679,-10.2359
9.6107,-5.8331,-3.235,11.3773,7.3014
8.5863,-8.7154,0.1102,15.4256,1.7658
9.281,-7.4871,-1.6011,13.7307,4.6385
21.6863,-28.2236,-18.5341,38.8715,29.5726
22.9421,-36.7445,-20.3224,48.0592,31.9499
11.7727,-10.424,-3.9231,17.7182,8.4016
11.3614,-11.32,-2.7812,18.8935,6.5691
0.9715,1.2316,2.9391,0,-3.1991
8.1925,-7.6749,0.112,13.9926,1.7627
14.4936,-8.5162,-10.4424,15.1537,18.2986
12.5117,-3.1919,-11.4091,7.416,19.6967
-1.0087,8.3568,-8.4491,-16.2802,15.3638
7.2705,3.8109,-11.8342,-5.0127,20.3066
0.7204,5.9733,-4.1209,-9.8476,8.7156
-22.9072,12.0964,5.57,-32.4665,-8.1071
-21.2517,11.9762,4.4923,-31.6614,-6.0588
-21.0747,11.882,4.8697,-31.0567,-6.7697
-10.2158,10.1267,-0.1634,-22.4104,2.2313
-16.292,11.2511,2.7015,-27.474,-2.7706
-8.9198,9.672,-0.1797,-20.671,2.2588
-15.489,10.6183,4.5757,-24.4677,-6.2154
5.8795,-1.1485,-1.3802,4.1355,4.2726
10.4797,-7.211,-3.7011,13.3439,8.0479
11.5969,-3.4172,-9.1395,7.7651,16.3885
13.8197,-7.8545,-9.5255,14.2421,16.9576
15.351,-9.8382,-11.3212,16.9402,19.5703
12.5498,-8.4727,-6.5157,15.094,12.4442
10.4123,-3.3719,-6.8207,7.6951,12.9098
8.2995,-0.437,-6.2698,2.9391,12.0673
0.7123,2.6034,1.7252,-2.5835,-1.0328
-0.2865,3.9681,1.2004,-5.3415,-0.1135
-13.4756,9.8901,4.8447,-21.4879,-6.7225
-32.3008,12.973,8.2,-40.1099,-13.364
-11.025,10.8181,-2.3597,-25.3673,5.8839
1.5328,4.6233,-2.5696,-6.7467,6.2258
-0.7594,6.3786,-2.6473,-10.8426,6.352
8.3404,2.5141,-11.2922,-2.41,19.5284
10.8147,-1.9275,-9.3107,5.4117,16.6412
17.4233,-9.9887,-16.3581,17.1408,26.6292
18.3349,-12.8164,-16.5246,20.8194,26.8565
16.3544,-11.2047,-12.6423,18.7433,21.4582
16.4018,-16.8546,-9.5311,25.8218,16.9658
23.071,-32.7233,-21.6004,43.7671,33.6275
12.2825,-20.3581,-1.0345,29.9778,3.6974
11.7474,-13.1409,-2.5708,21.2314,6.2278
17.7298,-20.1795,-11.0742,29.7694,19.2142
16.8599,-23.2078,-8.2319,33.2601,15.0395
10.7805,-10.7268,-2.1479,18.1174,5.5378
5.9106,-2.5676,-0.1262,6.4362,2.1682
11.0807,-8.857,-3.6549,15.6185,7.9741
12.4647,-14.7142,-3.0872,23.2026,7.0634
5.7012,-3.3399,0.7807,7.6455,0.6148
2.2001,-0.7492,3.2563,3.4678,-3.7749
-5.262,4.8356,5.9391,-7.2148,-8.8219
-8.1122,7.0746,5.5857,-12.6351,-8.1373
-32.3828,11.6496,14.966,-29.6508,-29.3477
-28.5841,11.2959,13.6255,-27.7062,-25.7993
-15.7613,8.1932,10.7735,-15.7857,-18.9423
-15.6071,8.9756,9.2557,-18.2448,-15.5935
-15.2356,10.3312,5.3402,-23.2414,-7.6656
-19.7895,10.9951,7.6525,-26.2007,-12.2365
-9.4627,7.9597,5.3411,-15.0961,-7.6674
-3.9446,5.121,4.0813,-7.8551,-5.2919
-1.5611,3.6052,3.3299,-4.5872,-3.9089
-9.5677,7.9196,5.5381,-14.9798,-8.0457
-4.0606,6.1302,2.5669,-10.2288,-2.5289
1.3636,3.389,-0.2384,-4.1455,2.3584
7.0519,-0.9822,-3.4152,3.8586,7.5907
10.2269,-11.084,-1.128,18.5857,3.8533
6.3806,-10.0112,3.5709,17.1708,-4.3499
11.2657,-11.9434,-2.3338,19.7012,5.8417
16.0374,-20.0273,-7.5653,29.5914,14.0385
12.8424,-17.2412,-2.7939,26.2878,6.5896
16.5837,-23.2484,-7.6689,33.3063,14.1947
19.0628,-33.1545,-10.7308,44.2308,18.7173
26.1497,-56.4267,-29.5621,68.4041,43.7344
22.4713,-35.4488,-19.1234,46.6835,30.36
20.0929,-24.308,-15.345,34.5075,25.2383
18.9972,-22.5388,-13.182,32.4964,22.2216
14.1432,-17.3067,-4.971,26.3666,10.0544
12.831,-13.7605,-4.0937,22.0127,8.6725
11.1014,-6.7452,-5.1083,12.6859,10.269
13.668,-9.4048,-8.0427,16.3592,14.7562
17.5852,-16.4054,-12.3978,25.2776,21.1108
19.871,-22.8262,-15.2892,32.825,25.1614
12.413,-14.7241,-2.999,23.2149,6.9212
9.0758,-11.0065,0.5007,18.4843,1.0973
12.4249,-13.2612,-3.6268,21.3836,7.9293
11.9086,-12.5281,-3.1014,20.4518,7.0864
16.1913,-19.5038,-8.0505,28.9776,14.7679
15.5012,-20.9181,-6.2563,30.6291,12.0465
12.3796,-18.3248,-1.729,27.5839,4.8496
14.0347,-17.9931,-4.5424,27.1887,9.3815
9.8368,-13.7528,0.5167,22.0031,1.0699
4.0681,-4.2334,3.4879,9.0114,-4.1977
5.7601,-2.591,0.1076,6.4732,1.7703
10.846,-7.0426,-4.4429,13.1068,9.2246
8.747,-10.6963,0.8213,18.0773,0.5447
4.0241,-3.8176,3.2803,8.38,-3.8187
5.8011,-4.0154,1.1353,8.6813,0
9.1491,-5.5329,-2.7064,10.9405,6.4479
